"Gene","Gene_CV","Gene_VIF","Partner_Gene","Partner_CV","Correlation"
"2315",0.717057904976622,14.5014763617194,"200150",1.39228667907872,0.925
"2315",0.717057904976622,14.5014763617194,"91851",0.829592276439733,0.925
"2315",0.717057904976622,14.5014763617194,"64084",0.573145458235662,0.924
"2315",0.717057904976622,14.5014763617194,"9464",0.618996857458718,0.918
"154664",0.79509012499923,14.2443490457793,"1414",0.627918333882139,0.961
"154664",0.79509012499923,14.2443490457793,"4914",0.951466374664182,0.958
"154664",0.79509012499923,14.2443490457793,"222663",0.67012682237118,0.956
"154664",0.79509012499923,14.2443490457793,"114795",0.808587976648094,0.953
"154664",0.79509012499923,14.2443490457793,"1134",1.2332976092269,0.945
"284578",1.30253136784497,14.0691191219745,"54854",1.30589279260968,0.968
"284578",1.30253136784497,14.0691191219745,"4680",1.33717136661918,0.959
"284578",1.30253136784497,14.0691191219745,"340706",1.29740743662178,0.651
"284578",1.30253136784497,14.0691191219745,"79625",0.955193905623626,0.394
"284578",1.30253136784497,14.0691191219745,"64063",1.18083992561126,0.225
"3577",0.61363983265862,14.0547545543143,"3579",0.603037276829404,0.959
"3577",0.61363983265862,14.0547545543143,"941",0.485132395744238,0.116
"3577",0.61363983265862,14.0547545543143,"54511",0.987475942198159,0.096
"3577",0.61363983265862,14.0547545543143,"944",0.440208518752082,0.089
"3577",0.61363983265862,14.0547545543143,"26191",0.348913850300217,0.085
"3579",0.603037276829404,13.7076443224203,"3577",0.61363983265862,0.959
"3579",0.603037276829404,13.7076443224203,"941",0.485132395744238,0.156
"3579",0.603037276829404,13.7076443224203,"26191",0.348913850300217,0.127
"3579",0.603037276829404,13.7076443224203,"944",0.440208518752082,0.127
"3579",0.603037276829404,13.7076443224203,"22806",0.693766355218144,0.11
"23205",0.591191431284366,12.5431883168856,"55118",0.955272873136865,0.963
"23205",0.591191431284366,12.5431883168856,"5350",0.483703274352774,0.961
"23205",0.591191431284366,12.5431883168856,"79781",0.583096582184524,0.95
"23205",0.591191431284366,12.5431883168856,"116154",1.1499332149572,0.948
"23205",0.591191431284366,12.5431883168856,"137902",0.592866586818516,0.939
"3208",1.30180164316573,12.4198841483965,"29106",1.27556924655783,0.905
"3208",1.30180164316573,12.4198841483965,"340706",1.29740743662178,0.699
"3208",1.30180164316573,12.4198841483965,"1113",1.58656534406631,0.263
"3208",1.30180164316573,12.4198841483965,"701",0.325678091228726,0.235
"3208",1.30180164316573,12.4198841483965,"146909",0.326016481116505,0.224
"9464",0.618996857458718,12.0859784711945,"2315",0.717057904976622,0.918
"9464",0.618996857458718,12.0859784711945,"23057",0.571615963057053,0.908
"9464",0.618996857458718,12.0859784711945,"4915",0.597050972164298,0.901
"9464",0.618996857458718,12.0859784711945,"91851",0.829592276439733,0.884
"9464",0.618996857458718,12.0859784711945,"64084",0.573145458235662,0.859
"1404",1.3157125555303,11.6637608942342,"1414",0.627918333882139,0.982
"1404",1.3157125555303,11.6637608942342,"4914",0.951466374664182,0.979
"1404",1.3157125555303,11.6637608942342,"222663",0.67012682237118,0.975
"1404",1.3157125555303,11.6637608942342,"1134",1.2332976092269,0.97
"1404",1.3157125555303,11.6637608942342,"114795",0.808587976648094,0.965
"8532",0.673491846576896,11.5805393999778,"6328",0.626572707254667,0.865
"8532",0.673491846576896,11.5805393999778,"221336",0.919807624457133,0.772
"8532",0.673491846576896,11.5805393999778,"121601",0.946457487994382,0.769
"8532",0.673491846576896,11.5805393999778,"222663",0.67012682237118,0.753
"8532",0.673491846576896,11.5805393999778,"1296",0.396190159974864,0.746
"9840",0.472971127586173,11.5692935569817,"151888",0.613049225964087,0.913
"9840",0.472971127586173,11.5692935569817,"2841",0.468548950853828,0.906
"9840",0.472971127586173,11.5692935569817,"387357",0.441093346633866,0.896
"9840",0.472971127586173,11.5692935569817,"4049",0.501286810949863,0.893
"9840",0.472971127586173,11.5692935569817,"6504",0.397370099741636,0.878
"126549",0.475991039866415,11.3362945233641,"84063",1.65571893500592,0.953
"126549",0.475991039866415,11.3362945233641,"1113",1.58656534406631,0.946
"126549",0.475991039866415,11.3362945233641,"196792",0.480471348679267,0.938
"126549",0.475991039866415,11.3362945233641,"83998",0.768923039482357,0.937
"126549",0.475991039866415,11.3362945233641,"24141",0.779394351728715,0.924
"196792",0.480471348679267,11.2830857714544,"84063",1.65571893500592,0.962
"196792",0.480471348679267,11.2830857714544,"83998",0.768923039482357,0.948
"196792",0.480471348679267,11.2830857714544,"126549",0.475991039866415,0.938
"196792",0.480471348679267,11.2830857714544,"1113",1.58656534406631,0.929
"196792",0.480471348679267,11.2830857714544,"24141",0.779394351728715,0.903
"348938",1.14483960859656,11.2280917142255,"5350",0.483703274352774,0.944
"348938",1.14483960859656,11.2280917142255,"55118",0.955272873136865,0.944
"348938",1.14483960859656,11.2280917142255,"79781",0.583096582184524,0.936
"348938",1.14483960859656,11.2280917142255,"116154",1.1499332149572,0.931
"348938",1.14483960859656,11.2280917142255,"51725",1.44609258714814,0.914
"4102",1.32005206848585,10.9945204717342,"4105",1.32555745867079,0.946
"4102",1.32005206848585,10.9945204717342,"701",0.325678091228726,0.348
"4102",1.32005206848585,10.9945204717342,"151648",0.375900582778417,0.306
"4102",1.32005206848585,10.9945204717342,"81930",0.38880859557309,0.263
"4102",1.32005206848585,10.9945204717342,"146909",0.326016481116505,0.23
"116154",1.1499332149572,10.9525633303652,"55118",0.955272873136865,0.984
"116154",1.1499332149572,10.9525633303652,"5350",0.483703274352774,0.983
"116154",1.1499332149572,10.9525633303652,"79781",0.583096582184524,0.972
"116154",1.1499332149572,10.9525633303652,"23205",0.591191431284366,0.948
"116154",1.1499332149572,10.9525633303652,"51725",1.44609258714814,0.947
"4105",1.32555745867079,10.6865148213869,"4102",1.32005206848585,0.946
"4105",1.32555745867079,10.6865148213869,"701",0.325678091228726,0.346
"4105",1.32555745867079,10.6865148213869,"151648",0.375900582778417,0.306
"4105",1.32555745867079,10.6865148213869,"81930",0.38880859557309,0.266
"4105",1.32555745867079,10.6865148213869,"146909",0.326016481116505,0.229
"2134",0.838378428644393,9.98478815894286,"85352",0.726999645282202,0.809
"2134",0.838378428644393,9.98478815894286,"4016",0.343985424697085,0.783
"2134",0.838378428644393,9.98478815894286,"80332",0.503361221495388,0.756
"2134",0.838378428644393,9.98478815894286,"860",0.342994149828437,0.709
"2134",0.838378428644393,9.98478815894286,"3589",1.00064466682877,0.696
"26032",0.613907390032551,9.70260631345899,"23057",0.571615963057053,0.882
"26032",0.613907390032551,9.70260631345899,"2315",0.717057904976622,0.874
"26032",0.613907390032551,9.70260631345899,"91851",0.829592276439733,0.868
"26032",0.613907390032551,9.70260631345899,"256691",0.55075616204299,0.866
"26032",0.613907390032551,9.70260631345899,"9464",0.618996857458718,0.825
"55423",0.441417617102114,9.37446809560493,"939",0.350125376329047,0.901
"55423",0.441417617102114,9.37446809560493,"356",0.442927316840831,0.869
"55423",0.441417617102114,9.37446809560493,"114614",0.446956481057935,0.859
"55423",0.441417617102114,9.37446809560493,"53347",0.445536911666475,0.857
"55423",0.441417617102114,9.37446809560493,"100233209",0.502455941481078,0.849
"57158",0.421745606019189,9.3361421386018,"8643",0.436299627926857,0.984
"57158",0.421745606019189,9.3361421386018,"5837",0.403429854220609,0.984
"57158",0.421745606019189,9.3361421386018,"64137",0.725874200307625,0.974
"57158",0.421745606019189,9.3361421386018,"64084",0.573145458235662,0.971
"57158",0.421745606019189,9.3361421386018,"114780",0.622592489049801,0.925
"64137",0.725874200307625,9.25489969033719,"57158",0.421745606019189,0.974
"64137",0.725874200307625,9.25489969033719,"8643",0.436299627926857,0.958
"64137",0.725874200307625,9.25489969033719,"5837",0.403429854220609,0.955
"64137",0.725874200307625,9.25489969033719,"114780",0.622592489049801,0.942
"64137",0.725874200307625,9.25489969033719,"845",0.425027707483357,0.928
"26191",0.348913850300217,9.17237485017944,"387357",0.441093346633866,0.908
"26191",0.348913850300217,9.17237485017944,"342615",0.700656733824073,0.89
"26191",0.348913850300217,9.17237485017944,"6504",0.397370099741636,0.885
"26191",0.348913850300217,9.17237485017944,"53347",0.445536911666475,0.871
"26191",0.348913850300217,9.17237485017944,"29909",0.450700657399154,0.868
"2841",0.468548950853828,9.16985815700754,"151888",0.613049225964087,0.947
"2841",0.468548950853828,9.16985815700754,"9840",0.472971127586173,0.906
"2841",0.468548950853828,9.16985815700754,"115650",0.88128064582558,0.89
"2841",0.468548950853828,9.16985815700754,"23495",0.88886647523012,0.889
"2841",0.468548950853828,9.16985815700754,"8115",0.902789481589809,0.883
"137902",0.592866586818516,8.77867997409327,"55118",0.955272873136865,0.969
"137902",0.592866586818516,8.77867997409327,"5350",0.483703274352774,0.967
"137902",0.592866586818516,8.77867997409327,"79781",0.583096582184524,0.959
"137902",0.592866586818516,8.77867997409327,"116154",1.1499332149572,0.946
"137902",0.592866586818516,8.77867997409327,"23205",0.591191431284366,0.939
"4915",0.597050972164298,8.72342164469579,"9464",0.618996857458718,0.901
"4915",0.597050972164298,8.72342164469579,"91851",0.829592276439733,0.886
"4915",0.597050972164298,8.72342164469579,"51725",1.44609258714814,0.876
"4915",0.597050972164298,8.72342164469579,"2315",0.717057904976622,0.876
"4915",0.597050972164298,8.72342164469579,"222553",0.592758971565476,0.875
"26575",0.989301390616554,8.28493404746761,"54511",0.987475942198159,0.873
"26575",0.989301390616554,8.28493404746761,"701",0.325678091228726,0.296
"26575",0.989301390616554,8.28493404746761,"146909",0.326016481116505,0.293
"26575",0.989301390616554,8.28493404746761,"81930",0.38880859557309,0.198
"26575",0.989301390616554,8.28493404746761,"24141",0.779394351728715,0.194
"79625",0.955193905623626,8.19878423592754,"116154",1.1499332149572,0.919
"79625",0.955193905623626,8.19878423592754,"55118",0.955272873136865,0.912
"79625",0.955193905623626,8.19878423592754,"5350",0.483703274352774,0.911
"79625",0.955193905623626,8.19878423592754,"79781",0.583096582184524,0.909
"79625",0.955193905623626,8.19878423592754,"51725",1.44609258714814,0.899
"2254",1.41668914786184,8.14299207356691,"55118",0.955272873136865,0.926
"2254",1.41668914786184,8.14299207356691,"5350",0.483703274352774,0.923
"2254",1.41668914786184,8.14299207356691,"79781",0.583096582184524,0.919
"2254",1.41668914786184,8.14299207356691,"116154",1.1499332149572,0.912
"2254",1.41668914786184,8.14299207356691,"137902",0.592866586818516,0.9
"24141",0.779394351728715,8.05666456849995,"84063",1.65571893500592,0.929
"24141",0.779394351728715,8.05666456849995,"126549",0.475991039866415,0.924
"24141",0.779394351728715,8.05666456849995,"83998",0.768923039482357,0.912
"24141",0.779394351728715,8.05666456849995,"196792",0.480471348679267,0.903
"24141",0.779394351728715,8.05666456849995,"1113",1.58656534406631,0.896
"80332",0.503361221495388,7.99762394962262,"860",0.342994149828437,0.881
"80332",0.503361221495388,7.99762394962262,"4016",0.343985424697085,0.869
"80332",0.503361221495388,7.99762394962262,"3589",1.00064466682877,0.847
"80332",0.503361221495388,7.99762394962262,"165904",0.832315898013673,0.832
"80332",0.503361221495388,7.99762394962262,"57214",0.507299514352784,0.82
"6331",1.23848607345753,7.90200010117368,"121601",0.946457487994382,0.786
"6331",1.23848607345753,7.90200010117368,"114795",0.808587976648094,0.771
"6331",1.23848607345753,7.90200010117368,"222663",0.67012682237118,0.763
"6331",1.23848607345753,7.90200010117368,"154664",0.79509012499923,0.762
"6331",1.23848607345753,7.90200010117368,"4914",0.951466374664182,0.756
"646",0.963175892409818,7.87247293950427,"3589",1.00064466682877,0.927
"646",0.963175892409818,7.87247293950427,"165904",0.832315898013673,0.924
"646",0.963175892409818,7.87247293950427,"58538",0.960054332017228,0.887
"646",0.963175892409818,7.87247293950427,"57214",0.507299514352784,0.828
"646",0.963175892409818,7.87247293950427,"860",0.342994149828437,0.828
"197021",0.914353157072601,7.8673961658124,"1414",0.627918333882139,0.954
"197021",0.914353157072601,7.8673961658124,"4914",0.951466374664182,0.953
"197021",0.914353157072601,7.8673961658124,"222663",0.67012682237118,0.952
"197021",0.914353157072601,7.8673961658124,"1134",1.2332976092269,0.941
"197021",0.914353157072601,7.8673961658124,"1404",1.3157125555303,0.937
"285533",0.684738894938279,7.79744688653558,"4016",0.343985424697085,0.933
"285533",0.684738894938279,7.79744688653558,"4914",0.951466374664182,0.904
"285533",0.684738894938279,7.79744688653558,"1414",0.627918333882139,0.897
"285533",0.684738894938279,7.79744688653558,"197021",0.914353157072601,0.897
"285533",0.684738894938279,7.79744688653558,"222663",0.67012682237118,0.892
"342615",0.700656733824073,7.71192697424804,"387357",0.441093346633866,0.922
"342615",0.700656733824073,7.71192697424804,"22806",0.693766355218144,0.906
"342615",0.700656733824073,7.71192697424804,"26191",0.348913850300217,0.89
"342615",0.700656733824073,7.71192697424804,"151888",0.613049225964087,0.85
"342615",0.700656733824073,7.71192697424804,"9840",0.472971127586173,0.847
"83998",0.768923039482357,7.71020862497662,"84063",1.65571893500592,0.982
"83998",0.768923039482357,7.71020862497662,"196792",0.480471348679267,0.948
"83998",0.768923039482357,7.71020862497662,"1113",1.58656534406631,0.938
"83998",0.768923039482357,7.71020862497662,"126549",0.475991039866415,0.937
"83998",0.768923039482357,7.71020862497662,"24141",0.779394351728715,0.912
"6547",0.633157723236077,7.64692744475387,"4914",0.951466374664182,0.914
"6547",0.633157723236077,7.64692744475387,"1414",0.627918333882139,0.911
"6547",0.633157723236077,7.64692744475387,"222663",0.67012682237118,0.903
"6547",0.633157723236077,7.64692744475387,"114795",0.808587976648094,0.903
"6547",0.633157723236077,7.64692744475387,"1134",1.2332976092269,0.894
"387357",0.441093346633866,7.62436931326414,"342615",0.700656733824073,0.922
"387357",0.441093346633866,7.62436931326414,"26191",0.348913850300217,0.908
"387357",0.441093346633866,7.62436931326414,"9840",0.472971127586173,0.896
"387357",0.441093346633866,7.62436931326414,"6504",0.397370099741636,0.895
"387357",0.441093346633866,7.62436931326414,"53347",0.445536911666475,0.89
"51725",1.44609258714814,7.61350517526507,"79781",0.583096582184524,0.98
"51725",1.44609258714814,7.61350517526507,"55118",0.955272873136865,0.97
"51725",1.44609258714814,7.61350517526507,"5350",0.483703274352774,0.97
"51725",1.44609258714814,7.61350517526507,"91851",0.829592276439733,0.961
"51725",1.44609258714814,7.61350517526507,"116154",1.1499332149572,0.947
"54511",0.987475942198159,7.56236348923552,"26575",0.989301390616554,0.873
"54511",0.987475942198159,7.56236348923552,"146909",0.326016481116505,0.16
"54511",0.987475942198159,7.56236348923552,"701",0.325678091228726,0.145
"54511",0.987475942198159,7.56236348923552,"944",0.440208518752082,0.123
"54511",0.987475942198159,7.56236348923552,"3577",0.61363983265862,0.096
"273",0.686202665082215,7.55804056287079,"285533",0.684738894938279,0.839
"273",0.686202665082215,7.55804056287079,"4914",0.951466374664182,0.816
"273",0.686202665082215,7.55804056287079,"1414",0.627918333882139,0.815
"273",0.686202665082215,7.55804056287079,"121601",0.946457487994382,0.814
"273",0.686202665082215,7.55804056287079,"221336",0.919807624457133,0.813
"356",0.442927316840831,7.51321375064277,"55423",0.441417617102114,0.869
"356",0.442927316840831,7.51321375064277,"53347",0.445536911666475,0.839
"356",0.442927316840831,7.51321375064277,"114614",0.446956481057935,0.817
"356",0.442927316840831,7.51321375064277,"3003",0.346709910723975,0.814
"356",0.442927316840831,7.51321375064277,"50615",0.451939790436605,0.797
"4016",0.343985424697085,7.48185194581389,"285533",0.684738894938279,0.933
"4016",0.343985424697085,7.48185194581389,"80332",0.503361221495388,0.869
"4016",0.343985424697085,7.48185194581389,"2735",0.393590950066773,0.822
"4016",0.343985424697085,7.48185194581389,"6328",0.626572707254667,0.802
"4016",0.343985424697085,7.48185194581389,"197021",0.914353157072601,0.8
"221336",0.919807624457133,7.40712228333057,"4914",0.951466374664182,0.949
"221336",0.919807624457133,7.40712228333057,"1414",0.627918333882139,0.946
"221336",0.919807624457133,7.40712228333057,"222663",0.67012682237118,0.944
"221336",0.919807624457133,7.40712228333057,"121601",0.946457487994382,0.939
"221336",0.919807624457133,7.40712228333057,"1404",1.3157125555303,0.93
"4604",0.954577828776533,7.37698986164755,"55118",0.955272873136865,0.923
"4604",0.954577828776533,7.37698986164755,"5350",0.483703274352774,0.92
"4604",0.954577828776533,7.37698986164755,"79781",0.583096582184524,0.912
"4604",0.954577828776533,7.37698986164755,"116154",1.1499332149572,0.906
"4604",0.954577828776533,7.37698986164755,"137902",0.592866586818516,0.902
"58538",0.960054332017228,7.32014932653526,"3589",1.00064466682877,0.944
"58538",0.960054332017228,7.32014932653526,"165904",0.832315898013673,0.929
"58538",0.960054332017228,7.32014932653526,"646",0.963175892409818,0.887
"58538",0.960054332017228,7.32014932653526,"57214",0.507299514352784,0.819
"58538",0.960054332017228,7.32014932653526,"860",0.342994149828437,0.808
"222663",0.67012682237118,7.28366053618078,"1414",0.627918333882139,0.992
"222663",0.67012682237118,7.28366053618078,"4914",0.951466374664182,0.99
"222663",0.67012682237118,7.28366053618078,"1134",1.2332976092269,0.981
"222663",0.67012682237118,7.28366053618078,"114795",0.808587976648094,0.976
"222663",0.67012682237118,7.28366053618078,"1404",1.3157125555303,0.975
"10021",1.33433424765504,7.26282680294372,"222663",0.67012682237118,0.902
"10021",1.33433424765504,7.26282680294372,"121601",0.946457487994382,0.897
"10021",1.33433424765504,7.26282680294372,"1414",0.627918333882139,0.896
"10021",1.33433424765504,7.26282680294372,"4914",0.951466374664182,0.896
"10021",1.33433424765504,7.26282680294372,"1296",0.396190159974864,0.893
"146909",0.326016481116505,7.15935739475195,"701",0.325678091228726,0.818
"146909",0.326016481116505,7.15935739475195,"151648",0.375900582778417,0.804
"146909",0.326016481116505,7.15935739475195,"81930",0.38880859557309,0.781
"146909",0.326016481116505,7.15935739475195,"286527",0.618015875425488,0.311
"146909",0.326016481116505,7.15935739475195,"53831",0.687015876051961,0.306
"84814",0.421488099135734,7.01661333816602,"64084",0.573145458235662,0.912
"84814",0.421488099135734,7.01661333816602,"8643",0.436299627926857,0.909
"84814",0.421488099135734,7.01661333816602,"5837",0.403429854220609,0.908
"84814",0.421488099135734,7.01661333816602,"2315",0.717057904976622,0.899
"84814",0.421488099135734,7.01661333816602,"23057",0.571615963057053,0.897
"53347",0.445536911666475,6.74091066034444,"387357",0.441093346633866,0.89
"53347",0.445536911666475,6.74091066034444,"6504",0.397370099741636,0.885
"53347",0.445536911666475,6.74091066034444,"26191",0.348913850300217,0.871
"53347",0.445536911666475,6.74091066034444,"9840",0.472971127586173,0.866
"53347",0.445536911666475,6.74091066034444,"154075",0.381423098292857,0.857
"22806",0.693766355218144,6.72234588464622,"342615",0.700656733824073,0.906
"22806",0.693766355218144,6.72234588464622,"387357",0.441093346633866,0.86
"22806",0.693766355218144,6.72234588464622,"54900",0.420473218401915,0.858
"22806",0.693766355218144,6.72234588464622,"26191",0.348913850300217,0.826
"22806",0.693766355218144,6.72234588464622,"151888",0.613049225964087,0.782
"286527",0.618015875425488,6.48103574464773,"285533",0.684738894938279,0.801
"286527",0.618015875425488,6.48103574464773,"121601",0.946457487994382,0.794
"286527",0.618015875425488,6.48103574464773,"4016",0.343985424697085,0.788
"286527",0.618015875425488,6.48103574464773,"1296",0.396190159974864,0.782
"286527",0.618015875425488,6.48103574464773,"2735",0.393590950066773,0.777
"54900",0.420473218401915,6.42887846712074,"22806",0.693766355218144,0.858
"54900",0.420473218401915,6.42887846712074,"26191",0.348913850300217,0.837
"54900",0.420473218401915,6.42887846712074,"342615",0.700656733824073,0.837
"54900",0.420473218401915,6.42887846712074,"6504",0.397370099741636,0.816
"54900",0.420473218401915,6.42887846712074,"387357",0.441093346633866,0.807
"2735",0.393590950066773,6.35260772863952,"1296",0.396190159974864,0.887
"2735",0.393590950066773,6.35260772863952,"121601",0.946457487994382,0.885
"2735",0.393590950066773,6.35260772863952,"221336",0.919807624457133,0.857
"2735",0.393590950066773,6.35260772863952,"222663",0.67012682237118,0.855
"2735",0.393590950066773,6.35260772863952,"285533",0.684738894938279,0.852
"200150",1.39228667907872,6.30850024928994,"2315",0.717057904976622,0.925
"200150",1.39228667907872,6.30850024928994,"23057",0.571615963057053,0.908
"200150",1.39228667907872,6.30850024928994,"64084",0.573145458235662,0.873
