"Gene","VIF","CV"
"6663",1.08386517976296,1.36458125019231
"677779",1.34625363802788,1.36259295889431
"54094",3.41712686450619,1.3625195083462
"148198",1.41066730059702,1.35957078504189
"285629",1.21884695137259,1.35879397627087
"125965",1.06619100191982,1.35658096578834
"7368",1.87046385083301,1.35619596076513
"401409",1.24237642926514,1.35487719671918
"143241",1.18236855175684,1.35470475679917
"165545",1.41410328391168,1.35046875752204
"138046",1.60004656306006,1.34921016330906
"51208",1.51367525117424,1.34916543684663
"728358",3.65574869384122,1.34883855821671
"9427",1.03930100203428,1.34879825947506
"2070",1.20193279436892,1.34692431836144
"284312",1.2585703421517,1.34426695001442
"390792",1.07457062916466,1.34349665656896
"1991",3.61899887475622,1.34329237560279
"2561",4.72804432246311,1.34311958866167
"1745",1.36324119907798,1.34304470370842
"149563",1.49675494110849,1.34205634776549
"105",1.23638935107602,1.33964768291785
"1136",1.1849948345124,1.33931887779422
"1770",1.52555234679664,1.3377556014309
"4680",21.5953064395418,1.33717136661918
"9348",1.94720026067258,1.33696355583326
"146336",1.11050696746589,1.33633083451072
"94027",1.81124095247231,1.33542482761383
"83546",1.1303283703916,1.3354028920354
"10021",7.26282680294372,1.33433424765504
"6657",6.11222480291842,1.32975811064593
"6003",1.58028173649886,1.32954450712139
"285601",1.0657627548062,1.32838733417531
"644809",1.90721044131974,1.32823965914485
"154197",1.02818719420036,1.32773911322066
"84929",2.21000545928878,1.32604759200663
"4105",10.6865148213869,1.32555745867079
"2980",1.63223419292901,1.32479886115612
"1469",1.10981577786688,1.3231148981761
"125931",1.09071322769797,1.32241328714762
"138240",1.04754160932815,1.32194971008523
"145270",1.23049885106951,1.32140310331118
"390226",1.14956866767982,1.32005629680091
"4102",10.9945204717342,1.32005206848585
"8538",2.81014879636487,1.3195397071377
"7379",1.2664508619803,1.31891889436738
"92291",1.10918311016011,1.31813791795383
"152404",4.17288263525773,1.31695802044113
"64102",1.8814227824154,1.31615805822134
"1404",11.6637608942342,1.3157125555303
"2829",1.20455677094025,1.31532592183457
"7306",1.60300712922493,1.31449626463683
"90527",3.85779456686835,1.31435489616141
"285768",1.10236596863614,1.31423263317693
"55130",1.10005441715484,1.31400878178718
"2668",1.14553313766237,1.31341437270997
"400696",1.36747523433976,1.31308499120871
"1015",1.24423969099022,1.31118246589777
"91156",1.9547678894631,1.31086974660921
"57110",1.49365060710226,1.31067885170642
"2516",1.14329306266418,1.31048227924733
"401285",1.30674361555262,1.30982304726451
"56000",1.76649209984228,1.30944203027534
"166979",2.52592613819597,1.30837523326581
"54596",1.54247314842443,1.3080211232334
"26762",1.09686821196502,1.30665677596433
"54854",19.03900392585,1.30589279260968
"27283",1.2302161718334,1.30565375376091
"79025",1.87843256450154,1.30485001317347
"8913",2.16703023185578,1.30427665440495
"146771",1.23173949558872,1.30413170903958
"374407",1.75130234979824,1.30371454577009
"339302",1.08078123051141,1.3035817120751
"440050",1.20699029817422,1.30325672246636
"284578",14.0691191219745,1.30253136784497
"389816",1.39229149460741,1.30210797071738
"8468",1.3604519571339,1.30205711974665
"794",2.53484121103462,1.30189151329495
"3208",12.4198841483965,1.30180164316573
"29895",1.17242303429846,1.30131392529736
"100130418",1.80790352885153,1.30080776296182
"9503",1.70958007318923,1.30047277783119
"54577",1.26036839796696,1.3002224511777
"387715",1.50821700992253,1.29995131168515
"85413",1.58119858920446,1.29926495331756
"84931",1.12137375949757,1.29754620697432
"56884",1.46381401708574,1.29740996419476
"340706",29.9936135411043,1.29740743662178
"6327",2.71944870039175,1.29706717576634
"221883",1.25218616313872,1.29576018272532
"79853",1.50213943300969,1.29547914263032
"79258",1.22527926880532,1.29437247771582
"51761",1.24954530404372,1.29230016925822
"54575",1.75053464778097,1.29188563234741
"3381",1.27550211575675,1.29163462559414
"8788",1.40571387607696,1.29028383967371
"225689",1.6631412720966,1.28956594403844
"89",1.15558625022543,1.28935882066004
"3223",2.19154450639766,1.28923419684644
"1232",1.08044508540407,1.28861544842123
"285093",1.18068345631392,1.28810272149549
"5457",1.11456885710128,1.28806930376346
"797",1.43172220146634,1.28788461045641
"85235",1.48846604044664,1.28717747664674
"26038",1.42808852242179,1.28712331741598
"54033",1.56515398139513,1.28516499095365
"574028",1.51624203983971,1.28495151149762
"7483",2.6816893790567,1.28376319496735
"440508",2.49803495552551,1.28365647146147
"946",1.74947645023625,1.28359266046772
"254528",1.07131866556892,1.28322449125541
"7101",1.54708219465493,1.28121795326372
"81706",4.15295767449601,1.28056939065053
"2297",3.67888513440321,1.28005154297495
"145241",1.35260246120505,1.27908415765348
"391712",1.34557175724431,1.27884859419796
"56301",1.31811249151688,1.2781864049591
"956",1.49814999665361,1.27800421376458
"9074",1.10891622157818,1.27791884916916
"6423",1.83637011814954,1.27739633151922
"29106",15.7249424832362,1.27556924655783
"3047",1.39887385309307,1.27554760510078
"132946",1.62426461918722,1.2755209626954
"153328",1.3523972101943,1.27467343116356
"1755",1.18059237882391,1.27431621966948
"1132",3.10417490721653,1.27426519635382
"723809",1.5686397257499,1.27370568539242
"79570",1.25834651976103,1.27344976137274
"85329",3.46304530035742,1.27250864232458
"1002",1.42918037897242,1.27229713929395
"10911",1.56961083825145,1.27213377634088
"5967",1.11814453564984,1.2706096673256
"90167",1.07232895789387,1.26996862471373
"8521",1.42977569384663,1.26994365030764
"8170",2.32530860202605,1.26829972337739
"767811",2.92611106182558,1.26749907510907
"84189",1.14717866874563,1.26739657596678
"6854",2.3011640938102,1.26691064712879
"7138",1.30137454302667,1.26617746496835
"338645",1.7335270424209,1.2653437824886
"348840",1.12046572970289,1.26435998357763
"1950",1.22494388784616,1.26432751935584
"56146",2.04046267114866,1.2638973748396
"6756",1.90886667281745,1.26385925457117
"56159",1.43478635420069,1.26328889239175
"70",1.10051355814164,1.26235197145834
"11036",2.08574068730352,1.26155997437482
"5655",5.2704641880755,1.26154292368447
"7222",1.22677652328299,1.2610360384792
"1588",1.11202712247218,1.26010357942962
"9496",1.69129885719517,1.25986124877254
"579",1.17199723829496,1.25979789159945
"121355",1.83381998200692,1.25883374392718
"340533",1.35398134615825,1.25857308632962
"10753",6.19135561355743,1.2579205088188
"8345",1.0375638767459,1.25690163090719
"340267",1.39590289492403,1.25590261935694
"130813",1.75338079247461,1.25562270046476
"388512",1.2819597420841,1.25450804091578
"340069",1.25756117210296,1.25442484619092
"7022",2.76237986279712,1.25388172529624
"29986",2.23961731700097,1.25336492465776
"158297",1.54691157315677,1.25257614452106
"203562",1.21690776044015,1.2522410962915
"566",61.9973662462818,1.25172427645793
"5251",1.17094103964677,1.2512055700405
"6521",63.4235176109005,1.24944163309759
"5798",1.53860767822323,1.24915229138943
"23217",1.36516322748416,1.24810232535507
"23532",1.37950295026536,1.24792452673223
"4009",1.44111360317152,1.24774667462066
"238",1.25319269661337,1.2463507224562
"5473",1.19999158259984,1.24589814866855
"283971",1.3281530875478,1.24556769766964
"164045",2.80838194159505,1.24521985906469
"440356",1.19064766979574,1.24458473173247
"84465",1.18675854878174,1.24388285958394
"677775",1.05037886469831,1.24330097284843
"285668",1.12507309685669,1.24215959836616
"348825",1.4028801575837,1.24167539477113
"57528",2.29117126265643,1.24092081109831
"1749",2.02190009415299,1.24075207907958
"84658",1.2141399880129,1.24037127425882
"83482",1.28577238752256,1.23919411545726
"164118",1.2251449781747,1.23893691195996
"347252",1.09528399690029,1.23882587114667
"6530",1.27153746315605,1.23857861156324
"6331",7.90200010117368,1.23848607345753
"5068",1.1609205687201,1.238212176524
"9362",1.11885981513601,1.23693695972111
"440560",1.14023400277888,1.23691275954649
"29797",1.18235476054515,1.23644254223687
"10803",1.90866265072716,1.23442651395711
"51481",3.58437948614632,1.23361631770864
"1134",5.96107979243665,1.2332976092269
"3356",1.21305737891441,1.2329160751752
"149233",1.20372340796888,1.23284746397306
"6492",1.034185786912,1.23280959510348
"284749",1.18486625851567,1.23195648354755
"132332",1.10804965034855,1.23102791854192
"5197",1.94115596197561,1.230800891097
"729759",1.20299822308565,1.2302446269556
"548596",1.75431820857938,1.22976368760095
"8618",1.57989907549846,1.22950000128189
"124857",1.05642775530869,1.22845965868089
"56120",1.24721304975309,1.22818037174884
"55530",1.96751176691368,1.22801893525302
"4246",1.49526848235703,1.22781315638831
"55287",1.56845934906865,1.22671756479332
"8601",1.57338618071332,1.22665379734506
"440184",1.44044943079809,1.22656075638934
"346171",1.27597454717807,1.22566802842491
"283392",1.4337473144651,1.22518279402489
"255352",1.286931718242,1.22431049573387
"56136",1.30424180364192,1.22404466592103
"51438",2.29345771440752,1.22346107339271
"27285",1.05199742041265,1.22342171949596
"29943",1.16100127498593,1.22147768410232
"1380",1.13136365078679,1.22147213618258
"400258",1.25820775394808,1.2212893973852
"27198",1.78898426581125,1.21926424005781
"5146",1.10895985612358,1.21876426199111
"60675",2.21605990922849,1.21806039169186
"56135",1.25324041580658,1.21683002469034
"55545",1.80895807486907,1.21396166339631
"56245",1.86502541599228,1.21392316524368
"84239",1.13951777967131,1.21386957162438
"284788",1.23420854908586,1.21374575231038
"140578",1.48700695798906,1.21290134203969
"392862",1.82143654108462,1.21260450600472
"57565",1.37100436489792,1.21249253086112
"23430",1.17757018344888,1.21074563429184
"2204",1.77201039467194,1.20964628186772
"6833",2.29124297484529,1.20749479528045
"286554",1.16761825487625,1.2062054278705
"3758",1.17491996893222,1.2052932624239
"729993",2.26054442723237,1.20520634475169
"647859",1.3189756974621,1.20485519630689
"5816",1.55355962903865,1.20475722250563
"51440",2.29893158028915,1.2042636872193
"3013",1.21175320789792,1.20388360964744
"4622",1.10402608241661,1.203677553224
"255275",1.1334420508905,1.20361708653496
"257240",1.31862402253108,1.20313900158548
"100130449",1.30389432135317,1.20261817622828
"728747",4.18044325754159,1.20240045773119
"1825",1.97603262152278,1.20207227348866
"2301",1.5774814441051,1.20126772375243
"26050",1.86821405172102,1.20123939070756
"158401",4.58133702867086,1.20098584686988
"25830",1.28898135385752,1.19934872582633
"6534",1.22326772168208,1.19891686788783
"3746",1.14961509433175,1.19882989550244
"338339",1.73262017963191,1.1986493852272
"10551",1.57756897808195,1.19750503354
"6664",1.68599133034186,1.19726850979134
"8022",1.09151607358384,1.19712299905466
"139735",2.0008090981393,1.19639338157761
"401491",1.77229373857568,1.19572290339053
"729786",1.28250370286711,1.19529354689471
"3891",1.08615348894483,1.19518300887096
"3852",1.14284047707953,1.19353334510305
"200407",1.69209332105426,1.19279361456988
"126520",1.35375232776227,1.19256693190069
"677781",2.22941990822486,1.1921481226685
"25858",1.23083072508341,1.19195105163291
"2846",1.32261679190687,1.19187777257208
"84258",1.11238094351787,1.19107953471486
"124925",1.92835857648871,1.19082395966752
"349196",3.8850557631236,1.19025322644081
"353324",1.77956865213691,1.189944920782
"100038246",1.10882190510368,1.18758942501483
"340359",1.16332489758195,1.1875022688466
"8785",2.22561106156876,1.18717433626977
"9723",1.29472274359371,1.18714366380189
"55885",1.55437716241928,1.18698592335763
"84152",2.87879517955793,1.18688311155632
"1496",1.34033809745451,1.1855006853882
"3787",1.33859847623119,1.18528975634615
"6582",1.11459356976384,1.18518683686056
"196996",2.62925443978874,1.18491572309456
"8838",1.48315243947065,1.18458256597281
"777",1.16391094069286,1.18441564156172
"4884",3.72214390944508,1.18433742062183
"23563",1.22103035848887,1.18422014734914
"6098",1.36338130267541,1.18406520022261
"5225",1.18997357711619,1.18296064316023
"339535",1.18286088368191,1.1826854022371
"646600",1.2007386713209,1.18261803526888
"90134",1.28976140241124,1.18218903235536
"27004",1.5361261851481,1.18173640394987
"389903",1.50414404459513,1.18128000761757
"51198",1.50438953182743,1.18104438447102
"64063",5.39514161918362,1.18083992561126
"2565",1.23493462970645,1.18020028320324
"84623",1.09097939787671,1.17954466045509
"1826",1.30870335130745,1.17953350175387
"51305",1.48495566874315,1.17909797108699
"90226",1.43869569356589,1.17883488407226
"2911",1.41322995232012,1.17862544415059
"154822",1.37490546899064,1.17832985142757
"2831",1.13433742127687,1.17630381819545
"56137",1.40290649652656,1.17621868630127
"339240",1.11938449597625,1.17618663831771
"151835",1.41509448496736,1.1752213347032
"4488",3.2728050092794,1.17422722814691
"79820",1.45512439617232,1.17418389938578
"159296",1.45710387620114,1.17278197108662
"642938",1.81894853627181,1.17257498883675
"149775",1.48849379772195,1.17212702680646
"400804",1.29478886023732,1.17146195067031
"26102",1.40750931331931,1.17121744914134
"115350",1.11692129559635,1.16928810510776
"387273",1.26975771493168,1.16923193907027
"7044",2.42679590587423,1.16918953849241
"22989",2.646891245487,1.16898087170158
"100130238",1.08962828803342,1.16713626263509
"340024",1.18047154773475,1.16663202520712
"56097",1.60101181270873,1.16642949859663
"23120",1.23380030415967,1.1662858759045
"158830",1.36276338732265,1.16615426647754
"5367",1.43446436841681,1.1641277843782
"9228",1.29102228266883,1.16403040201087
"9229",1.52700284031236,1.1629755469116
"347730",1.08756945067,1.16169152858051
"4607",1.09100100195864,1.16086807307962
"28",1.08180091541647,1.16082818320386
"63970",1.58984507077518,1.16076888971497
"117245",1.48857806425424,1.16053270150156
"90737",1.10564161627561,1.16047349696411
"26059",1.3126490164767,1.15913858169891
"2897",1.06448903309876,1.15910181249552
"25794",2.41024810545585,1.15886510666599
"799",1.5798683884686,1.15833249872404
"64478",1.3848445053005,1.15770937104119
"255762",1.22865684153222,1.1570547128811
"1360",2.05369626468224,1.15641833309722
"6861",2.4723690447409,1.15595149083419
"3802",1.16457594378987,1.15574436099297
"4438",1.16799948059493,1.1555279845853
"353299",1.22183190449145,1.15477517911099
"131368",1.14347261411808,1.1538367101134
"143425",1.34097856884587,1.15325908008923
"54866",1.62212106268911,1.15301782352718
"664618",1.27548655439731,1.15299526816195
"100133234",1.27131640855893,1.15268765116543
"400735",1.14404149297872,1.15147244146741
"56158",1.24548080392468,1.15141643942013
"146845",1.27086543825713,1.15127597873161
"347487",1.15766799855102,1.15088949103002
"40",2.03925528332003,1.15078892508019
"8715",1.23241328784087,1.15032630482749
"8277",1.08723912800957,1.15011859527115
"9383",1.41642160371105,1.15003869075982
"116154",10.9525633303652,1.1499332149572
"54716",1.42051338770689,1.14875188225349
"8989",1.29329118474037,1.1487205834902
"25775",1.20161216420411,1.14852542098379
"128153",1.4866966298028,1.14780028116493
"25812",1.44128872675023,1.14730756619361
"3593",1.2844633732153,1.14674569646595
"606",1.24878754515231,1.14649595267435
"196335",1.19090879352942,1.14643586880635
"375607",1.43129873079362,1.14637106236878
"440854",1.10173312072853,1.14611342365551
"84109",1.25180514201345,1.14583794298283
"654231",1.29920209807633,1.14559671644114
"4081",1.17533066107263,1.14545682639902
"5409",1.04705057776367,1.14484219365339
"348938",11.2280917142255,1.14483960859656
"27121",1.076164209933,1.14445225379597
"222659",1.12432141109323,1.14345575110838
"7490",1.09193327063597,1.1431331396311
"201780",1.16311764356894,1.1416595989305
"9437",1.10148261151253,1.14110917490635
"84101",1.66001233624192,1.14093513672929
"57116",2.27699309127166,1.14015202901379
"254122",2.36601401714407,1.14013053877564
"64180",1.14894941472906,1.14012398173688
"131177",1.67115676532744,1.13927586740431
"10141",1.20782823134036,1.13705468344522
"51450",1.57806237849935,1.13669128078656
"374973",1.21344410225544,1.13598124877179
"7139",1.36023066770842,1.13576097678008
"57615",1.98775871079199,1.13571109635301
"57495",1.15440357802159,1.13458542387713
"9024",1.26459482130916,1.13386683842501
"158800",1.23071810568414,1.13336755842664
"653333",1.19926018662377,1.13297804851275
"768097",1.07951163384987,1.13253573658458
"2069",1.2559728083946,1.13220248585767
"246213",1.52865147672412,1.13122160733523
"29765",1.31630895182502,1.13069605500187
"5301",2.53778184034709,1.13065164835872
"1961",1.2489085990684,1.13030285522349
"199675",1.11981440137158,1.1295351827084
"1158",1.33186040312448,1.12941707567236
"57540",1.17819717713488,1.12938097665207
"57830",1.24869085124246,1.12896212738265
"1580",1.55442274594464,1.12882408385959
"64433",1.18907826424693,1.12826771454642
"222696",1.34575418674871,1.12727111805673
"4608",1.06686747541432,1.12720836499964
"27035",1.09803403079873,1.12675778456723
"2898",1.63452703699594,1.12628399822422
"83942",1.22277249597264,1.12596942302165
"22865",1.18366277616117,1.12595941143631
"55586",1.2634983783434,1.12588481286711
"6456",1.11281502874875,1.12525220772232
"399823",1.18315759590801,1.12513223003555
"57111",3.72406940740272,1.12473862491846
"390072",1.22337997696282,1.12455925546615
"283446",1.24987736608677,1.12422265351568
"221711",1.48906687482293,1.12414520197585
"126859",1.53051276897291,1.12382424465884
"9705",1.16646226604125,1.12334201379737
"25823",1.10004764502786,1.12164942376692
"440905",2.22659127775914,1.1209279827487
"253559",1.20629384752527,1.11944653059867
"400508",1.24074129427594,1.1193934443267
"58495",3.79835781613422,1.11880949354551
"386757",1.4403014707999,1.11777352406141
"64377",1.28945626281985,1.11723962862609
"11063",1.36813278763407,1.1171869215809
"2900",1.69821399346387,1.11637039194927
"146713",1.57743646603777,1.11553317074149
"56",1.51478789971643,1.1152989218429
"56138",1.41222158120236,1.115180330052
"53832",2.01398567623896,1.11482824406321
"30820",1.91876258584714,1.11410686094021
"57709",1.11007229748657,1.11321723099258
"1395",1.19899776619165,1.11296708411028
"340286",1.27722751434079,1.11246036699074
"56033",1.33571064556868,1.11198792188892
"4225",1.11143395715648,1.11181868648989
"1821",1.97444118636479,1.11158301100127
"2692",1.08585954794451,1.11061350760562
"51384",1.15881156119729,1.1099289400864
"170261",1.16638179046466,1.1080326391647
"57497",1.48529889833036,1.10744171285559
"138065",1.20198384576996,1.10628263673704
"389396",1.11369904512379,1.10565168438495
"221122",1.29284247975641,1.105503025573
"6343",2.48231352761053,1.10515004873681
"79953",1.49769950034774,1.10506350436383
"6532",1.07234800515696,1.10468559173712
"162387",1.78578532627562,1.10441032514839
"148641",1.87979560120154,1.10427569551451
"54207",1.41039741011132,1.10420332192936
"9118",1.30397670235723,1.103806431449
"4319",1.38530553507736,1.10378012996158
"203447",1.98256188399194,1.10357185305723
"642968",1.62862530219494,1.10353813971315
"116931",1.49720470333581,1.10296364242779
"644997",1.54837795583221,1.1022453200466
"146439",2.39652764998948,1.10191003515806
"340419",1.26122556575524,1.10155858057503
"338707",2.42615163899426,1.10147945279198
"85016",2.0299878871707,1.10105232539898
"442319",1.39112582848329,1.10063566482985
"26289",2.16865224046077,1.09999693505372
"168433",1.56655588818661,1.09870753914272
"55282",1.37336013351612,1.09835517971013
"56145",1.543104565553,1.09807797091517
"8999",1.40097319638516,1.09757092961831
"81491",2.90593362237044,1.09686446967473
"5079",1.27889042287292,1.09658566184791
"2825",3.53956608126149,1.09655329381945
"51555",1.86013856200841,1.09583885053409
"85319",1.47992866951663,1.09514776477998
"2571",1.33430781471577,1.09493683786781
"142680",1.5764444280774,1.09488280145077
"2662",1.22148998741128,1.09425133922926
"2570",1.31655235531028,1.09400816842032
"1006",1.58485059812433,1.09389569564728
"342977",2.13239169142026,1.09364048323305
"84553",2.05103614864137,1.0932378025329
"4888",1.17722872375453,1.09108973984932
"8343",1.67657482198704,1.09062430680076
"55211",1.22779552129038,1.09041934050116
"2974",1.34301550580777,1.09018289353237
"387628",1.12391038033773,1.0898661347468
"388394",1.49792050203631,1.08985267143623
"1269",1.89639076823678,1.08977689134653
"503645",1.5849242192963,1.08918158061384
"6538",1.3668332931502,1.08891013565867
"22997",1.2431203401318,1.08865041941258
"54798",1.71865626207058,1.08855614972078
"344657",1.29129301544395,1.08824716564528
"374877",1.21375464106173,1.08796805786706
"79368",1.79046487542683,1.08665482370698
"146849",1.12865824460846,1.08496620012506
"80059",1.11637366947355,1.08430272521515
"342125",1.39265317669205,1.08428808593169
"401463",2.3358745458922,1.08390541242951
"83869",1.17138734711386,1.08380353283843
"10279",2.15384786309553,1.08314739055251
"10223",1.28742373121495,1.08294378284989
"6010",1.38494946905429,1.08238441508792
"285847",1.0702391855686,1.08149135127161
"347404",2.06242135799091,1.08141960424152
"7471",1.10471781619775,1.0806000715726
"221687",1.79094740784316,1.07977041926329
"6545",1.39394412642886,1.07974088723228
"152756",1.79690937799739,1.0794744936166
"5020",1.05808384080828,1.07930572348455
"3786",1.46542785003337,1.07918307452508
"131096",1.36452437493274,1.0784378851266
"8995",1.16379115381575,1.07828009722071
"219621",1.92326461935377,1.07805498622456
"79933",1.93300563692551,1.07761095889547
"643210",1.18083916892266,1.07669540184064
"84700",1.16341111883982,1.0764608591467
"283652",2.0870229441097,1.07599941198706
"8360",1.52101543206317,1.07586401220701
"283238",1.47553804854878,1.07584303459534
"54845",1.94240379949259,1.07499141927106
"90161",1.24019179623322,1.07488920777877
"838",2.0839502687809,1.07475766371827
"574029",1.46063437987977,1.0742811267122
"163223",1.32710750071729,1.07409723721907
"140628",1.27078030573344,1.07396082180928
"2700",1.99103434109058,1.0738362341321
"259283",1.21285293121697,1.07368285365747
"3811",1.37609796574967,1.07280386417359
"342096",1.23280238270854,1.07203127418856
"56256",1.75525891882969,1.07138912998446
"653604",1.19748377436146,1.07097167285023
"55040",3.52941140984669,1.07085439208836
"212",3.78108896235712,1.07068315948848
"341208",1.29386730676209,1.07045862493822
"1470",1.77116418408765,1.07034878403466
"79849",1.64654842956108,1.07034214085119
"9721",3.79812334719713,1.06963368660571
"100130148",1.14242498870494,1.06896305065309
"54661",3.62192804215253,1.06840679719872
"130576",1.87733973413564,1.06766394214968
"56246",1.25147125130523,1.0674945006389
"64090",1.10398853730527,1.06704729341308
"56649",3.11756600466207,1.0668642705635
"442459",1.33319597005964,1.0664119079509
"284233",1.40688582044123,1.0659452346383
"84871",1.27930750285589,1.06584790796954
"9914",2.18815909756109,1.06508768124053
"7484",1.17660201892071,1.06482392437899
"10344",1.47331029791762,1.0638641134139
"429",1.16481884974118,1.06201699513658
"6557",1.10309040550333,1.06193773458788
"79444",1.64907212961011,1.06184737071017
"267020",1.27370540311247,1.05986429154273
"388795",1.90912508407493,1.05801588037413
"55190",2.38564670236592,1.05767729291265
"79949",3.12292206532274,1.05741595782807
"57554",1.8706999401366,1.05716409930249
"79931",1.2770510888956,1.05713400826734
"51127",2.33470756807927,1.05708833687642
"389206",1.2283835216277,1.05699066714857
"5746",1.16362264920813,1.05665971921726
"55714",3.34105188738692,1.05664822798314
"387837",1.16111381593668,1.05664651468934
"10744",1.30836847104403,1.05635456730945
"23418",1.0826570360704,1.05632423011382
"494551",1.21645634620308,1.05609189825808
"1143",4.18341431625424,1.05487223164262
"442720",1.22347866774992,1.05482099583744
"59353",2.29957929922926,1.05472254316773
"131",1.53124641444198,1.05425672172527
"3773",2.41992263368667,1.05350947824118
"51046",1.06493755988759,1.05331668767588
"5988",1.20332977571695,1.05329584921149
"56142",1.46387265787338,1.05314795854724
